     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      5400,       280,         0,    1.25,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
     72900,      4525,         0,    9.25,pymatching,a3ae42a7bc6d1de1192ce030a986411165408635ff78effbe48cf9584478b753,"{""d"":9,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":9,""rounds"":27}}",
    291600,     22383,         0,    16.4,pymatching,5f2d1641c1803d10466674f83d8763974859a3666825ce33e9d4b5caf0f3a611,"{""d"":7,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":7,""rounds"":21}}",
    291600,     22297,         0,    16.0,pymatching,5f2d1641c1803d10466674f83d8763974859a3666825ce33e9d4b5caf0f3a611,"{""d"":7,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":7,""rounds"":21}}",
     16200,       762,         0,    3.58,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
     16200,       753,         0,    3.70,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
    113400,      6954,         0,    13.8,pymatching,a3ae42a7bc6d1de1192ce030a986411165408635ff78effbe48cf9584478b753,"{""d"":9,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":9,""rounds"":27}}",
    178200,     10984,         0,    21.1,pymatching,a3ae42a7bc6d1de1192ce030a986411165408635ff78effbe48cf9584478b753,"{""d"":9,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":9,""rounds"":27}}",
    145800,      8767,         0,    17.2,pymatching,a3ae42a7bc6d1de1192ce030a986411165408635ff78effbe48cf9584478b753,"{""d"":9,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":9,""rounds"":27}}",
     48600,      2395,         0,    11.2,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
      3742,       226,         0,   0.391,pymatching,a3ae42a7bc6d1de1192ce030a986411165408635ff78effbe48cf9584478b753,"{""d"":9,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":9,""rounds"":27}}",
       105,         8,         0,   0.046,pymatching,a3ae42a7bc6d1de1192ce030a986411165408635ff78effbe48cf9584478b753,"{""d"":9,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":9,""rounds"":27}}",
     81000,      3916,         0,    18.2,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
    174594,     10657,         0,    20.8,pymatching,a3ae42a7bc6d1de1192ce030a986411165408635ff78effbe48cf9584478b753,"{""d"":9,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":9,""rounds"":27}}",
       339,        23,         0,   0.094,pymatching,a3ae42a7bc6d1de1192ce030a986411165408635ff78effbe48cf9584478b753,"{""d"":9,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":9,""rounds"":27}}",
     72900,      3677,         0,    17.3,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
    340200,     20872,         0,    41.8,pymatching,a3ae42a7bc6d1de1192ce030a986411165408635ff78effbe48cf9584478b753,"{""d"":9,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":9,""rounds"":27}}",
       200,         6,         0,   0.172,pymatching,787c9838013e0b110650a61bf2a7df071581c11261e761875f8c30d7f92d7cdf,"{""d"":13,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":13,""rounds"":39}}",
       600,        20,         0,   0.313,pymatching,787c9838013e0b110650a61bf2a7df071581c11261e761875f8c30d7f92d7cdf,"{""d"":13,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":13,""rounds"":39}}",
      1800,        72,         0,   0.843,pymatching,787c9838013e0b110650a61bf2a7df071581c11261e761875f8c30d7f92d7cdf,"{""d"":13,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":13,""rounds"":39}}",
      5400,       193,         0,    2.28,pymatching,787c9838013e0b110650a61bf2a7df071581c11261e761875f8c30d7f92d7cdf,"{""d"":13,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":13,""rounds"":39}}",
    113400,      5396,         0,    27.9,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
     16200,       634,         0,    6.51,pymatching,787c9838013e0b110650a61bf2a7df071581c11261e761875f8c30d7f92d7cdf,"{""d"":13,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":13,""rounds"":39}}",
    437400,     26952,         0,    53.2,pymatching,a3ae42a7bc6d1de1192ce030a986411165408635ff78effbe48cf9584478b753,"{""d"":9,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":9,""rounds"":27}}",
    178200,      8599,         0,    42.9,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
      4605,       223,         0,    1.06,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
        17,         1,         0,   0.047,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
    145800,      7067,         0,    35.1,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
     94579,      4465,         0,    21.6,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
     48600,      1767,         0,    19.5,pymatching,787c9838013e0b110650a61bf2a7df071581c11261e761875f8c30d7f92d7cdf,"{""d"":13,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":13,""rounds"":39}}",
      6534,       328,         0,    1.58,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
     24300,       885,         0,    9.80,pymatching,787c9838013e0b110650a61bf2a7df071581c11261e761875f8c30d7f92d7cdf,"{""d"":13,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":13,""rounds"":39}}",
     48600,      1804,         0,    19.6,pymatching,787c9838013e0b110650a61bf2a7df071581c11261e761875f8c30d7f92d7cdf,"{""d"":13,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":13,""rounds"":39}}",
    340200,     16392,         0,    80.8,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
      1278,        55,         0,   0.375,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
       255,        12,         0,   0.094,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
        12,         2,         0,   0.063,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
       200,         4,         0,   0.265,pymatching,f8639ca7cc7682f8a48b4e8d41a0464183fcd92ec089e6e89e5600d3c2d517e1,"{""d"":15,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":15,""rounds"":45}}",
       600,        15,         0,   0.578,pymatching,f8639ca7cc7682f8a48b4e8d41a0464183fcd92ec089e6e89e5600d3c2d517e1,"{""d"":15,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":15,""rounds"":45}}",
      1800,        52,         0,    1.31,pymatching,f8639ca7cc7682f8a48b4e8d41a0464183fcd92ec089e6e89e5600d3c2d517e1,"{""d"":15,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":15,""rounds"":45}}",
      5400,       138,         0,    4.50,pymatching,f8639ca7cc7682f8a48b4e8d41a0464183fcd92ec089e6e89e5600d3c2d517e1,"{""d"":15,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":15,""rounds"":45}}",
     16200,       466,         0,    12.0,pymatching,f8639ca7cc7682f8a48b4e8d41a0464183fcd92ec089e6e89e5600d3c2d517e1,"{""d"":15,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":15,""rounds"":45}}",
    145800,      5389,         0,    62.8,pymatching,787c9838013e0b110650a61bf2a7df071581c11261e761875f8c30d7f92d7cdf,"{""d"":13,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":13,""rounds"":39}}",
    145800,      5482,         0,    62.5,pymatching,787c9838013e0b110650a61bf2a7df071581c11261e761875f8c30d7f92d7cdf,"{""d"":13,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":13,""rounds"":39}}",
    437400,     21028,         0,   106.3,pymatching,7c66fe6547ef84b08846fb8103c2f1e9f6764a58f9d17347861cedcb38aa01a2,"{""d"":11,""eta"":0.5,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,0.5],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,0.5],""distance"":11,""rounds"":33}}",
